date,province,latitude,longitude,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_sum
2016-10-13 00:00:00+00:00,Negros Oriental,9.314587,123.28125,13.450708,28.44,12.0,4.1
2016-10-13 00:00:00+00:00,Northern Samar,12.478031,124.63414,13.0447235,28.08,20.0,9.500001
2016-10-13 00:00:00+00:00,Nueva Ecija,15.500878,120.958641,7.2359104,32.039997,8.0,8.1
2016-10-13 00:00:00+00:00,Nueva Vizcaya,16.48506,121.200005,5.815978,19.44,9.0,2.6000001
2016-10-13 00:00:00+00:00,Occidental Mindoro,12.337434,121.163208,7.8954163,18.359999,24.0,30.0
2016-10-13 00:00:00+00:00,Oriental Mindoro,13.391915,121.096893,6.8777895,21.96,19.0,11.099999
2016-10-13 00:00:00+00:00,Palawan,9.73638,118.664917,5.8048253,22.68,9.0,5.0
2016-10-13 00:00:00+00:00,Pampanga,15.008787,120.672272,9.028754,31.68,8.0,6.4
2016-10-13 00:00:00+00:00,Pangasinan,15.99297,120.227058,8.161764,23.039999,3.0,4.4
2016-10-13 00:00:00+00:00,Quezon,13.954306,121.657455,22.59699,33.48,19.0,15.000001
2016-10-13 00:00:00+00:00,Quirino,16.555359,121.487137,7.24486,23.759998,4.0,0.90000004
2016-10-13 00:00:00+00:00,Rizal,14.586995,121.253479,9.726664,30.239998,12.0,9.099999
2016-10-13 00:00:00+00:00,Romblon,12.407733,122.003609,15.175612,28.44,21.0,24.599998
2016-10-13 00:00:00+00:00,Samar,11.775043,124.888092,14.799459,29.519999,17.0,11.999999
2016-10-13 00:00:00+00:00,Sarangani,6.080843,125.308853,17.992796,45.0,0.0,0.0
2016-10-13 00:00:00+00:00,Siquijor,9.244288,123.486557,15.876775,24.84,12.0,8.900001
2016-10-13 00:00:00+00:00,Sorsogon,12.970123,124.036362,22.101183,26.64,12.0,5.2
2016-10-13 00:00:00+00:00,South Cotabato,6.502636,124.882553,8.78872,22.319998,0.0,0.0
2016-10-13 00:00:00+00:00,Southern Leyte,10.158173,124.815788,17.902534,36.0,24.0,30.5
2016-10-13 00:00:00+00:00,Sultan Kudarat,6.643234,124.638657,9.255571,23.759998,5.0,0.6
2016-10-13 00:00:00+00:00,Sulu,6.080843,121.026711,10.587918,18.359999,1.0,0.9
2016-10-13 00:00:00+00:00,Surigao del Norte,9.806679,125.449783,22.26477,44.28,22.0,18.500002
2016-10-13 00:00:00+00:00,Surigao del Sur,9.033392,126.202423,9.673221,29.88,9.0,17.1
2016-10-13 00:00:00+00:00,Tarlac,15.500878,120.6203,7.2359104,32.039997,8.0,8.1
2016-10-13 00:00:00+00:00,Tawi-Tawi,5.026362,119.752678,14.05845,19.08,3.0,0.5
2016-10-13 00:00:00+00:00,Zambales,15.360281,119.971855,9.504272,31.319998,11.0,12.9
2016-10-13 00:00:00+00:00,Zamboanga Sibugay,7.768014,122.580925,6.849467,21.96,8.0,6.1000004
2016-10-13 00:00:00+00:00,Zamboanga del Norte,8.541301,123.353401,11.901798,25.919998,11.0,9.8
2016-10-13 00:00:00+00:00,Zamboanga del Sur,7.838313,123.452682,4.32,21.24,10.0,10.3
2016-10-14 00:00:00+00:00,Abra,17.60984,120.725334,15.5843,32.039997,0.0,0.0
2016-10-14 00:00:00+00:00,Agusan del Norte,8.963093,125.548836,13.004922,30.960001,5.0,1.1
2016-10-14 00:00:00+00:00,Agusan del Sur,8.611599,125.938034,11.298495,38.519997,1.0,0.1
2016-10-14 00:00:00+00:00,Aklan,11.704745,122.361359,29.660152,52.199997,17.0,11.5
2016-10-14 00:00:00+00:00,Albay,13.110721,123.770493,25.099514,78.12,24.0,51.1
2016-10-14 00:00:00+00:00,Antique,10.720562,121.961136,15.542662,33.48,13.0,6.200001
2016-10-14 00:00:00+00:00,Apayao,17.820738,121.425804,13.53236,31.319998,8.0,4.5999994
2016-10-14 00:00:00+00:00,Aurora,15.782074,121.5,9.659814,47.88,8.0,11.9
2016-10-14 00:00:00+00:00,Basilan,6.713532,122.018501,13.910169,24.84,2.0,0.2
2016-10-14 00:00:00+00:00,Bataan,14.657293,120.529739,5.6920996,18.72,5.0,3.7
2016-10-14 00:00:00+00:00,Batanes,20.421791,121.961777,40.063644,53.28,15.0,2.7999995
2016-10-14 00:00:00+00:00,Batangas,13.743409,121.074379,19.296135,29.88,10.0,7.2000003
2016-10-14 00:00:00+00:00,Benguet,16.48506,120.685715,4.802999,39.239998,11.0,4.6
2016-10-14 00:00:00+00:00,Biliran,11.564148,124.473213,28.623962,56.519997,24.0,14.999998
2016-10-14 00:00:00+00:00,Bohol,9.66608,123.897125,17.208603,42.12,12.0,17.9
2016-10-14 00:00:00+00:00,Bukidnon,8.119508,125.183914,12.904882,36.0,3.0,0.4
2016-10-14 00:00:00+00:00,Bulacan,14.86819,120.782852,12.496719,24.84,7.0,6.3999996
2016-10-14 00:00:00+00:00,Cagayan,17.60984,121.682785,11.384199,32.760002,15.0,6.5
2016-10-14 00:00:00+00:00,Camarines Norte,14.094903,122.96125,38.23803,68.03999,24.0,79.1
2016-10-14 00:00:00+00:00,Camarines Sur,13.602812,123.244728,37.998337,64.079994,23.0,49.100002
2016-10-14 00:00:00+00:00,Camiguin,9.244288,124.735474,35.09954,52.199997,24.0,18.999998
2016-10-14 00:00:00+00:00,Capiz,11.564148,122.785713,20.150354,37.8,14.0,8.6
2016-10-14 00:00:00+00:00,Catanduanes,13.602812,124.317139,40.737305,73.439995,24.0,109.600006
2016-10-14 00:00:00+00:00,Cavite,14.305799,120.888069,12.287555,23.759998,8.0,5.2999997
2016-10-14 00:00:00+00:00,Cebu,10.29877,123.769775,12.738099,39.96,10.0,27.3
2016-10-14 00:00:00+00:00,Cotabato,6.994728,125.0886,10.823973,39.6,11.0,2.2
2016-10-14 00:00:00+00:00,Davao Occidental,6.432337,125.532265,8.707237,29.88,2.0,1.0
2016-10-14 00:00:00+00:00,Davao Oriental,6.924429,126.273178,9.255571,18.72,2.0,0.5
2016-10-14 00:00:00+00:00,Davao de Oro,7.627417,125.969391,11.966953,26.64,3.0,0.90000004
2016-10-14 00:00:00+00:00,Davao del Norte,7.41652,125.801529,8.049845,41.399998,3.0,3.1
2016-10-14 00:00:00+00:00,Davao del Sur,6.783832,125.378792,9.346143,37.8,3.0,1.0
2016-10-14 00:00:00+00:00,Dinagat Islands,10.087873,125.574059,27.691935,56.16,24.0,15.700002
2016-10-14 00:00:00+00:00,Eastern Samar,11.634446,125.388748,23.838959,46.079998,8.0,1.8000002
2016-10-14 00:00:00+00:00,Guimaras,10.579965,122.619049,12.641076,28.44,12.0,9.7
2016-10-14 00:00:00+00:00,Ifugao,16.836554,121.17704,9.220499,30.960001,8.0,4.9
2016-10-14 00:00:00+00:00,Ilocos Norte,18.172232,120.614037,25.567604,49.32,10.0,2.1000001
2016-10-14 00:00:00+00:00,Ilocos Sur,17.539541,120.434784,15.5843,32.039997,0.0,0.0
2016-10-14 00:00:00+00:00,Iloilo,11.001758,122.632973,12.496718,32.760002,16.0,7.1
2016-10-14 00:00:00+00:00,Isabela,17.11775,121.902016,14.693999,35.28,15.0,13.0
2016-10-14 00:00:00+00:00,Kalinga,17.469244,121.447876,13.53236,31.319998,8.0,4.5999994
2016-10-14 00:00:00+00:00,La Union,16.625658,120.314888,9.83268,19.8,8.0,3.2
2016-10-14 00:00:00+00:00,Laguna,14.305799,121.470863,26.250393,41.399998,11.0,9.900001
2016-10-14 00:00:00+00:00,Lanao del Norte,8.260105,124.318771,10.587917,26.64,10.0,11.5
2016-10-14 00:00:00+00:00,Lanao del Sur,7.97891,124.355255,14.241629,34.92,8.0,4.7
2016-10-14 00:00:00+00:00,Leyte,11.212654,124.959999,18.35647,38.519997,12.0,3.1999998
2016-10-14 00:00:00+00:00,Maguindanao del Norte,6.994728,124.40506,17.28,42.12,8.0,1.3000001
2016-10-14 00:00:00+00:00,Maguindanao del Sur,6.713532,124.819176,12.371645,36.719997,6.0,0.8
2016-10-14 00:00:00+00:00,Marinduque,13.462214,121.866425,35.346058,50.76,11.0,7.1
2016-10-14 00:00:00+00:00,Masbate,12.196836,123.618362,35.80507,66.24,19.0,41.399998
2016-10-14 00:00:00+00:00,Metro Manila,14.586995,121.002785,12.496719,24.84,7.0,6.3999996
2016-10-14 00:00:00+00:00,Misamis Occidental,8.471002,123.788658,21.077686,34.56,11.0,4.2999997
2016-10-14 00:00:00+00:00,Misamis Oriental,8.471002,124.639168,14.689589,36.719997,19.0,8.4
2016-10-14 00:00:00+00:00,Mountain Province,17.11775,120.864555,12.229406,41.399998,7.0,5.2
2016-10-14 00:00:00+00:00,Negros Occidental,10.650264,122.965576,18.709612,29.88,12.0,9.700001
2016-10-14 00:00:00+00:00,Negros Oriental,9.314587,123.28125,18.709612,45.0,20.0,14.9
2016-10-14 00:00:00+00:00,Northern Samar,12.478031,124.63414,36.152676,66.24,24.0,44.6
2016-10-14 00:00:00+00:00,Nueva Ecija,15.500878,120.958641,5.8048253,20.16,5.0,3.2
2016-10-14 00:00:00+00:00,Nueva Vizcaya,16.48506,121.200005,11.159999,37.8,14.0,13.299999
2016-10-14 00:00:00+00:00,Occidental Mindoro,12.337434,121.163208,27.504093,43.56,13.0,5.7000003
2016-10-14 00:00:00+00:00,Oriental Mindoro,13.391915,121.096893,14.986553,39.6,7.0,9.6
2016-10-14 00:00:00+00:00,Palawan,9.73638,118.664917,8.825508,25.56,1.0,0.2
2016-10-14 00:00:00+00:00,Pampanga,15.008787,120.672272,5.6920996,18.72,5.0,3.7
2016-10-14 00:00:00+00:00,Pangasinan,15.99297,120.227058,10.464797,21.24,3.0,0.5
2016-10-14 00:00:00+00:00,Quezon,13.954306,121.657455,26.250393,41.399998,11.0,9.900001
2016-10-14 00:00:00+00:00,Quirino,16.555359,121.487137,11.013882,36.36,14.0,16.2
2016-10-14 00:00:00+00:00,Rizal,14.586995,121.253479,9.028754,23.759998,7.0,7.5
2016-10-14 00:00:00+00:00,Romblon,12.407733,122.003609,19.803272,43.56,13.0,12.699999
2016-10-14 00:00:00+00:00,Samar,11.775043,124.888092,35.06999,70.2,18.0,36.299995
2016-10-14 00:00:00+00:00,Sarangani,6.080843,125.308853,19.191748,45.36,4.0,1.6000001
2016-10-14 00:00:00+00:00,Siquijor,9.244288,123.486557,24.472057,43.56,17.0,7.2
2016-10-14 00:00:00+00:00,Sorsogon,12.970123,124.036362,44.628384,73.079994,24.0,53.8
2016-10-14 00:00:00+00:00,South Cotabato,6.502636,124.882553,7.289444,30.960001,2.0,0.3
2016-10-14 00:00:00+00:00,Southern Leyte,10.158173,124.815788,21.096123,42.12,15.0,14.5
2016-10-14 00:00:00+00:00,Sultan Kudarat,6.643234,124.638657,12.371645,36.719997,6.0,0.8
2016-10-14 00:00:00+00:00,Sulu,6.080843,121.026711,16.1198,21.599998,0.0,0.0
2016-10-14 00:00:00+00:00,Surigao del Norte,9.806679,125.449783,27.691935,56.16,24.0,15.700002
2016-10-14 00:00:00+00:00,Surigao del Sur,9.033392,126.202423,11.792404,36.719997,0.0,0.0
2016-10-14 00:00:00+00:00,Tarlac,15.500878,120.6203,5.8048253,20.16,5.0,3.2
2016-10-14 00:00:00+00:00,Tawi-Tawi,5.026362,119.752678,18.11841,23.4,7.0,5.6
2016-10-14 00:00:00+00:00,Zambales,15.360281,119.971855,8.557102,21.96,6.0,1.5
2016-10-14 00:00:00+00:00,Zamboanga Sibugay,7.768014,122.580925,9.605998,31.68,7.0,1.0000001
2016-10-14 00:00:00+00:00,Zamboanga del Norte,8.541301,123.353401,17.283749,36.0,12.0,5.4
2016-10-14 00:00:00+00:00,Zamboanga del Sur,7.838313,123.452682,8.534353,29.88,12.0,12.499999
